index,val_geracao,id_subsistema,nom_subsistema,id_estado,cod_modalidadeoperacao,id_ons,nom_tipousina
2020-10-24,122698.928,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2020-10-25,120098.467,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-10-26,179409.476,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2020-10-27,191821.324,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2020-10-28,176263.202,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2020-10-29,166295.941,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-10-30,141444.991,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2020-10-31,99450.175,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2020-11-01,74875.154,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-11-02,74555.134,S,SUL,PR,TIPO I,PRFND,HIDROELÉTRICA
2020-11-03,115741.531,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2020-11-04,129025.096,S,SUL,PR,TIPO I,PRFND,HIDROELÉTRICA
2020-11-05,133407.862,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-11-06,134336.789,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2020-11-07,115850.651,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-11-08,95428.357,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2020-11-09,149102.477,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2020-11-10,155622.173,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-11-11,159496.457,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2020-11-12,149799.574,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2020-11-13,158848.364,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2020-11-14,114363.306,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2020-11-15,90830.71399999999,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2020-11-16,161251.546,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2020-11-17,156818.789,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2020-11-18,139335.711,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-11-19,130901.582,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2020-11-20,127006.715,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-11-21,87621.481,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2020-11-22,74026.205,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2020-11-23,119771.898,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2020-11-24,169841.847,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2020-11-25,214207.848,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2020-11-26,204404.82,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-11-27,206558.309,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2020-11-28,129907.25,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-11-29,98230.021,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2020-11-30,207463.938,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2020-12-01,208494.806,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2020-12-02,218765.497,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2020-12-03,222916.464,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2020-12-04,205507.286,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2020-12-05,142213.403,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-12-06,106828.232,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2020-12-07,195355.228,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-12-08,198443.337,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2020-12-09,210084.867,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2020-12-10,214745.608,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2020-12-11,216938.514,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2020-12-12,121114.228,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2020-12-13,100210.624,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2020-12-14,189682.4,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2020-12-15,208479.455,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-12-16,211360.848,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2020-12-17,201614.315,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2020-12-18,234768.832,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2020-12-19,190141.645,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-12-20,134738.707,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2020-12-21,202053.946,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-12-22,198868.234,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2020-12-23,207405.875,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-12-24,155145.114,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2020-12-25,112809.08,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2020-12-26,130598.871,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-12-27,125365.141,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-12-28,179965.72,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2020-12-29,176419.606,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2020-12-30,180984.32,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2020-12-31,133933.172,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2021-01-01,83350.076,S,SUL,PR,TIPO I,PRSCL,HIDROELÉTRICA
2021-01-02,104317.371,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2021-01-03,119725.775,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2021-01-04,188932.808,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2021-01-05,177499.815,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2021-01-06,179814.45,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2021-01-07,219829.516,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2021-01-08,221139.385,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2021-01-09,210359.452,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-01-10,178041.962,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2021-01-11,243084.071,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-01-12,235452.52,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2021-01-13,217785.763,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2021-01-14,205055.43,S,SUL,PR,TIPO I,PRFND,HIDROELÉTRICA
2021-01-15,213345.237,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2021-01-16,190954.349,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-01-17,174437.782,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2021-01-18,234859.473,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2021-01-19,228238.779,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2021-01-20,237606.195,S,SUL,PR,TIPO I,PRSCL,HIDROELÉTRICA
2021-01-21,243772.892,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2021-01-22,248184.532,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2021-01-23,225326.681,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2021-01-24,180095.453,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2021-01-25,270289.188,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2021-01-26,294246.88,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2021-01-27,308193.541,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2021-01-28,302988.074,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-01-29,314484.914,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2021-01-30,275099.635,S,SUL,PR,TIPO I,PRFND,HIDROELÉTRICA
2021-01-31,225926.259,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-02-01,304798.952,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2021-02-02,319765.068,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2021-02-03,331028.326,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-02-04,344766.431,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-02-05,340153.063,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-02-06,285872.832,S,SUL,PR,TIPO I,PRFND,HIDROELÉTRICA
2021-02-07,200691.845,S,SUL,PR,TIPO I,PRUHSS,HIDROELÉTRICA
2021-02-08,271917.492,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2021-02-09,284783.775,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-02-10,260191.309,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2021-02-11,250295.881,S,SUL,PR,TIPO I,PRUHSO,HIDROELÉTRICA
2021-02-12,254352.224,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2021-02-13,171968.316,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2021-02-14,159581.724,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-02-15,232275.74599999998,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2021-02-16,242690.181,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-02-17,246945.83,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2021-02-18,236039.054,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PHCOP,HIDROELÉTRICA
2021-02-19,211691.182,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2021-02-20,184785.231,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2021-02-21,129219.922,S,SUL,PR,TIPO I,PRSCL,HIDROELÉTRICA
2021-02-22,197304.2,S,SUL,PR,TIPO I,PRGNB,HIDROELÉTRICA
2021-02-23,209546.25,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2021-02-24,185500.727,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2021-02-25,180241.751,S,SUL,PR,TIPO I,PRGBM,HIDROELÉTRICA
2021-02-26,193089.644,S,SUL,PR,TIPO I,PRUHBI,HIDROELÉTRICA
2021-02-27,166880.92799999999,S,SUL,PR,TIPO I,PRGJC,HIDROELÉTRICA
2021-02-28,127191.238,S,SUL,PR,TIPO I,PRGJR,HIDROELÉTRICA
2021-03-01,194481.869,S,SUL,PR,TIPO I,PRGPSU,HIDROELÉTRICA
2021-03-02,204627.821,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-03,223022.06,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-04,233960.845,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-05,233849.55,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-06,169035.388,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-07,112126.033,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-08,211740.36,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-09,206860.231,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-10,202223.735,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-11,188142.068,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-12,188294.661,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-13,141918.331,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-14,106565.985,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-15,199452.31,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-16,228097.265,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-17,212387.265,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-18,203339.538,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-19,190191.198,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-20,143893.73,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-21,109117.15,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-22,218217.991,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-23,223118.31,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-24,214334.835,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-25,240686.334,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-26,252265.886,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-27,222012.388,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-28,150660.622,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-29,265141.282,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-30,269898.265,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-03-31,230743.316,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-01,192715.271,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-02,124116.669,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-03,111019.113,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-04,99617.014,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-05,157648.948,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-06,165882.642,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-07,170008.068,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-08,174620.274,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-09,179865.804,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-10,129038.378,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-11,124489.629,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-12,179600.352,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-13,162738.25,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-14,165231.044,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-15,150189.82,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-16,132385.513,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-17,108058.466,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-18,94416.976,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-19,149738.454,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-20,165469.077,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-21,135783.799,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-22,155363.106,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-23,123485.348,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-24,93462.901,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-25,100808.144,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-26,143030.361,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-27,145949.648,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-28,123537.98,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-29,112117.817,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-04-30,107228.226,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-01,88254.456,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-02,80004.34,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-03,118398.191,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-04,131468.549,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-05,127843.898,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-06,118617.359,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-07,106645.466,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-08,82682.175,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-09,83828.84,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-10,105349.415,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-11,114960.196,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-12,116280.096,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-13,104433.966,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-14,99868.161,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-15,73210.596,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-16,58975.169,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-17,100988.67,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-18,114763.654,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-19,114504.346,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-20,123946.963,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-21,145457.46,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-22,97613.606,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-23,107769.763,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-24,116433.492,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-25,103793.025,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-26,95205.932,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-27,98000.972,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-28,137661.85,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-29,107247.564,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-30,88707.666,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-05-31,146900.951,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-01,160496.926,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-02,136492.199,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-03,99502.137,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-04,121928.925,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-05,95440.447,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-06,84220.204,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-07,154581.699,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-08,173233.994,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-09,169982.277,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-10,175063.73,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-11,204997.715,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-12,151852.119,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-13,108493.38,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-14,116543.216,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-15,160396.305,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-16,171310.883,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-17,163007.918,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-18,155455.215,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-19,153151.405,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-20,146233.635,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-21,224720.417,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-22,235602.615,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-23,245187.05,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-24,247264.542,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-25,265581.872,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-26,231965.962,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-27,174329.749,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-28,255038.73500000002,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-29,293409.789,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-06-30,287818.721,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-01,259468.192,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-02,243199.533,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-03,205719.234,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-04,143645.472,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-05,246060.233,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-06,284929.253,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-07,290883.087,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-08,284828.494,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-09,247147.204,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
